img_path,z
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040811.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040816.png,0.006336
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040820.png,0.02179
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040836.png,0.009043
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040839.png,0.003162
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040850.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040851.png,0.004908
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040852.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040857.png,0.04893
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040861.png,0.003124
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040886.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040898.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040903.png,0.003725
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040904.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040914.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040918.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040927.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040950.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040954.png,0.02012
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040956.png,0.03272
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040962.png,0.02432
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040964.png,0.006434
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040973.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040985.png,0.002244
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0040987.png,0.00122
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041017.png,0.02299
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041020.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041031.png,0.0302
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041036.png,0.001813
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041048.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041050.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041051.png,0.02314
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041054.png,0.001544
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041060.png,0.0005353
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041061.png,0.005914
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041063.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041069.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041083.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041095.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041101.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041104.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041109.png,0.005077
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041111.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041119.png,0.02326
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041125.png,0.02332
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041153.png,0.02319
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041155.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041164.png,0.001973
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041166.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041169.png,0.004657
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041170.png,0.002498
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041171.png,0.002986
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041177.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041189.png,0.007865
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041202.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041207.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041217.png,0.01574
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041220.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041228.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041239.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041241.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041244.png,0.02437
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041255.png,0.006575
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041258.png,0.001297
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041260.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041269.png,0.01288
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041272.png,0.006167
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041283.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041297.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041302.png,0.002843
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041307.png,0.01408
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041317.png,0.008142
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041326.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041327.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041333.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041339.png,0.002984
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041361.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041363.png,0.003289
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041376.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041383.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041395.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041400.png,0.04009
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041404.png,0.05887
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041407.png,0.02268
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041409.png,0.02309
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041410.png,0.02146
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041435.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041436.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041457.png,0.003479
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041466.png,0.008514
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041471.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041473.png,0.01508
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041489.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041494.png,0.004266
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041504.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041505.png,0.001249
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041514.png,0.02449
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041517.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041527.png,0.007662
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041538.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041546.png,0.001704
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041552.png,0.004367
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041572.png,0.02506
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041576.png,0.001692
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041578.png,0.005036
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041579.png,0.02084
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041586.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041587.png,0.003883
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041599.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041601.png,0.00994
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041606.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041608.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041614.png,0.006318
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041618.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041620.png,0.001656
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041621.png,0.008426
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041634.png,0.02436
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041636.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041646.png,0.02447
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041660.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041661.png,0.00317
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041667.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041670.png,0.0004423
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041700.png,0.005615
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041719.png,0.004043
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041729.png,0.007702
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041737.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041738.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041739.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041746.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041758.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041763.png,0.007875
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041766.png,0.002418
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041769.png,0.00909
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041772.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041779.png,0.002743
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041781.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041788.png,0.02251
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041789.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041806.png,0.0003093
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041811.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041812.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041816.png,0.005843
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041823.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041827.png,0.01972
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041828.png,0.004184
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041829.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041838.png,0.009118
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041846.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041847.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041861.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041865.png,0.001865
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041876.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041882.png,0.04594
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041902.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041911.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041934.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041941.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041943.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041958.png,0.003729
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041963.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041968.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041982.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041998.png,0.023
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0041999.png,0.02293
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042045.png,0.002033
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042051.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042064.png,0.007602
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042069.png,0.007436
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042074.png,0.003353
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042079.png,0.002165
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042080.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042081.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042089.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042096.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042100.png,0.001136
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042108.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042109.png,0.04508
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042149.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042152.png,0.01791
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042153.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042168.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042169.png,0.0001098
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042173.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042174.png,0.003475
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042195.png,0.008624
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042199.png,0.006181
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042202.png,0.01251
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042223.png,0.005826
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042230.png,0.005955
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042241.png,0.002601
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042253.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042255.png,0.01747
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042264.png,0.0243
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042268.png,0.04544
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042275.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042277.png,0.01867
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042305.png,0.02307
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042317.png,0.01701
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042336.png,0.003608
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042342.png,0.02361
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042348.png,0.006954
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042362.png,0.02421
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042370.png,0.02571
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042380.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042393.png,0.004306
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042396.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042401.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042408.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042427.png,0.006561
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042430.png,0.005262
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042447.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042453.png,0.006249
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042469.png,0.009026
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042471.png,0.04577
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042503.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042516.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042520.png,0.008374
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042530.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042542.png,0.00578
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042544.png,0.007613
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042545.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042559.png,0.004857
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042574.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042575.png,0.001732
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042594.png,0.02311
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042598.png,0.003999
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042607.png,0.002093
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042608.png,0.0003724
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042614.png,0.02376
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042618.png,0.04805
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042619.png,0.00379
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042620.png,0.002583
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042628.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042637.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042638.png,0.0006994
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042647.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042656.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042688.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042689.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042692.png,0.003722
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042699.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042707.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042708.png,0.01645
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042709.png,0.01675
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042727.png,0.02293
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042728.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042734.png,0.003074
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042741.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042744.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042747.png,0.01082
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042769.png,0.006702
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0042782.png,0.04795
